periode_data,tanggal,lokasi_spku,pm10,so2,co,o3,no2,max,critical,categori,tahun,pm25
202004,2020-04-12,DKI5,82.0,27.0,31.0,136.0,13.0,136,O3,TIDAK SEHAT,2020,
202004,2020-04-13,DKI5,52.0,26.0,17.0,86.0,9.0,86,O3,SEDANG,2020,
202004,2020-04-14,DKI5,54.0,28.0,22.0,109.0,10.0,109,O3,TIDAK SEHAT,2020,
202004,2020-04-15,DKI5,57.0,27.0,19.0,109.0,11.0,109,O3,TIDAK SEHAT,2020,
202004,2020-04-16,DKI5,60.0,27.0,17.0,87.0,13.0,87,O3,SEDANG,2020,
202004,2020-04-17,DKI3,60.0,27.0,19.0,92.0,11.0,92,O3,SEDANG,2020,
202004,2020-04-18,DKI5,53.0,28.0,15.0,100.0,10.0,100,O3,SEDANG,2020,
202004,2020-04-19,DKI5,73.0,29.0,20.0,147.0,14.0,147,O3,TIDAK SEHAT,2020,
202004,2020-04-20,DKI5,78.0,28.0,20.0,116.0,9.0,116,O3,TIDAK SEHAT,2020,
202004,2020-04-21,DKI4,69.0,28.0,17.0,59.0,10.0,69,PM10,SEDANG,2020,
202004,2020-04-22,DKI4,111.0,31.0,26.0,75.0,11.0,111,PM10,TIDAK SEHAT,2020,
202004,2020-04-23,DKI5,66.0,27.0,17.0,88.0,9.0,88,O3,SEDANG,2020,
202004,2020-04-24,DKI4,71.0,27.0,22.0,70.0,8.0,71,PM10,SEDANG,2020,
202004,2020-04-25,DKI5,64.0,26.0,29.0,77.0,9.0,77,O3,SEDANG,2020,
202004,2020-04-26,DKI5,75.0,26.0,23.0,101.0,10.0,101,O3,TIDAK SEHAT,2020,
202004,2020-04-27,DKI5,51.0,25.0,18.0,131.0,8.0,131,O3,TIDAK SEHAT,2020,
202004,2020-04-28,DKI5,59.0,20.0,22.0,82.0,13.0,82,O3,SEDANG,2020,
202004,2020-04-29,DKI5,67.0,25.0,19.0,85.0,11.0,85,O3,SEDANG,2020,
202004,2020-04-30,DKI4,80.0,22.0,37.0,77.0,17.0,76,PM10,SEDANG,2020,
202009,2020-09-01,DKI4,71.0,51.0,11.0,37.0,22.0,104,PM25,TIDAK SEHAT,2020,
202009,2020-09-02,DKI2,72.0,51.0,12.0,38.0,28.0,97,PM25,SEDANG,2020,
202009,2020-09-03,DKI5,80.0,49.0,13.0,39.0,26.0,99,PM25,SEDANG,2020,
202009,2020-09-04,DKI5,66.0,50.0,15.0,35.0,17.0,98,PM25,SEDANG,2020,
202009,2020-09-05,DKI4,70.0,49.0,15.0,46.0,22.0,110,PM25,TIDAK SEHAT,2020,
202009,2020-09-06,DKI4,75.0,51.0,14.0,53.0,23.0,105,PM25,TIDAK SEHAT,2020,
202009,2020-09-07,DKI4,72.0,51.0,16.0,60.0,22.0,131,PM25,TIDAK SEHAT,2020,
202009,2020-09-08,DKI4,78.0,52.0,11.0,37.0,23.0,125,PM25,TIDAK SEHAT,2020,
202009,2020-09-09,DKI4,82.0,52.0,11.0,34.0,19.0,105,PM25,TIDAK SEHAT,2020,
202009,2020-09-10,DKI5,77.0,50.0,11.0,42.0,24.0,97,PM25,SEDANG,2020,
202009,2020-09-11,DKI4,89.0,51.0,17.0,50.0,35.0,113,PM25,TIDAK SEHAT,2020,
202009,2020-09-12,DKI5,67.0,50.0,13.0,50.0,25.0,103,PM25,TIDAK SEHAT,2020,
202009,2020-09-13,DKI2,72.0,51.0,12.0,55.0,19.0,93,PM25,SEDANG,2020,
202009,2020-09-14,DKI4,72.0,53.0,13.0,56.0,23.0,106,PM25,TIDAK SEHAT,2020,
202009,2020-09-15,DKI4,57.0,52.0,17.0,45.0,23.0,91,PM25,SEDANG,2020,
202009,2020-09-16,DKI2,67.0,50.0,15.0,41.0,30.0,89,PM25,SEDANG,2020,
202006,2020-06-01,DKI5,61.0,23.0,22.0,69.0,10.0,69,O3,SEDANG,2020,
202006,2020-06-02,DKI5,50.0,22.0,20.0,57.0,8.0,57,O3,SEDANG,2020,
202006,2020-06-03,DKI5,47.0,21.0,14.0,48.0,11.0,48,O3,BAIK,2020,
202006,2020-06-04,DKI3,56.0,31.0,18.0,41.0,11.0,56,PM10,SEDANG,2020,
202006,2020-06-05,DKI5,62.0,24.0,17.0,96.0,12.0,96,O3,SEDANG,2020,
202006,2020-06-06,DKI5,69.0,24.0,16.0,98.0,14.0,98,O3,SEDANG,2020,
202006,2020-06-07,DKI3,66.0,26.0,19.0,96.0,15.0,96,O3,SEDANG,2020,
202006,2020-06-08,DKI4,72.0,23.0,23.0,56.0,12.0,72,PM10,SEDANG,2020,
202006,2020-06-09,DKI4,81.0,24.0,38.0,61.0,13.0,81,PM10,SEDANG,2020,
202006,2020-06-10,DKI1,67.0,21.0,24.0,61.0,14.0,67,PM10,SEDANG,2020,
202006,2020-06-11,DKI5,63.0,24.0,17.0,79.0,10.0,79,O3,SEDANG,2020,
202006,2020-06-12,DKI5,55.0,22.0,14.0,97.0,13.0,97,O3,SEDANG,2020,
202006,2020-06-13,DKI5,68.0,24.0,14.0,99.0,12.0,99,O3,SEDANG,2020,
202006,2020-06-14,DKI5,64.0,30.0,17.0,97.0,12.0,97,O3,SEDANG,2020,
202006,2020-06-15,DKI5,76.0,23.0,18.0,95.0,13.0,95,O3,SEDANG,2020,
202006,2020-06-16,DKI4,74.0,24.0,24.0,59.0,11.0,74,PM10,SEDANG,2020,
202006,2020-06-17,DKI2,74.0,23.0,20.0,73.0,12.0,74,PM10,SEDANG,2020,
202006,2020-06-18,DKI5,67.0,24.0,20.0,79.0,9.0,79,O3,SEDANG,2020,
202006,2020-06-19,DKI5,57.0,22.0,14.0,75.0,11.0,75,O3,SEDANG,2020,
202006,2020-06-20,DKI5,73.0,23.0,20.0,92.0,17.0,92,O3,SEDANG,2020,
202006,2020-06-21,DKI5,67.0,22.0,17.0,90.0,10.0,90,O3,SEDANG,2020,
202006,2020-06-22,DKI3,71.0,25.0,19.0,69.0,11.0,71,PM10,SEDANG,2020,
202006,2020-06-23,DKI2,58.0,22.0,21.0,70.0,15.0,70,O3,SEDANG,2020,
202006,2020-06-24,DKI2,58.0,22.0,16.0,124.0,19.0,124,O3,TIDAK SEHAT,2020,
202006,2020-06-25,DKI5,80.0,25.0,53.0,85.0,23.0,85,O3,SEDANG,2020,
202006,2020-06-26,DKI5,78.0,24.0,23.0,97.0,19.0,97,O3,SEDANG,2020,
202006,2020-06-27,DKI2,75.0,25.0,18.0,69.0,14.0,75,PM10,SEDANG,2020,
202006,2020-06-28,DKI3,80.0,25.0,16.0,81.0,11.0,81,O3,SEDANG,2020,
202006,2020-06-29,DKI5,78.0,24.0,15.0,90.0,15.0,90,O3,SEDANG,2020,
202006,2020-06-30,DKI5,79.0,24.0,18.0,86.0,15.0,86,O3,SEDANG,2020,
202007,2020-07-01,DKI5,74.0,29.0,15.0,94.0,14.0,94,O3,SEDANG,2020,
202007,2020-07-02,DKI2,79.0,24.0,20.0,71.0,13.0,79,PM10,SEDANG,2020,
202007,2020-07-03,DKI3,58.0,27.0,23.0,88.0,14.0,88,O3,SEDANG,2020,
202007,2020-07-04,DKI3,70.0,23.0,16.0,71.0,14.0,71,O3,SEDANG,2020,
202007,2020-07-05,DKI4,67.0,24.0,16.0,57.0,12.0,67,PM10,SEDANG,2020,
202007,2020-07-06,DKI2,75.0,39.0,16.0,66.0,16.0,75,PM10,SEDANG,2020,
202007,2020-07-07,DKI5,57.0,30.0,15.0,63.0,16.0,63,O3,SEDANG,2020,
202007,2020-07-08,DKI5,69.0,28.0,15.0,90.0,15.0,90,O3,SEDANG,2020,
202007,2020-07-09,DKI2,60.0,22.0,14.0,102.0,12.0,102,O3,TIDAK SEHAT,2020,
202007,2020-07-10,DKI3,70.0,24.0,21.0,113.0,19.0,113,O3,TIDAK SEHAT,2020,
202007,2020-07-11,DKI3,86.0,23.0,20.0,111.0,16.0,111,O3,TIDAK SEHAT,2020,
202007,2020-07-12,DKI5,68.0,22.0,24.0,79.0,9.0,79,O3,SEDANG,2020,
202007,2020-07-13,DKI3,68.0,25.0,20.0,71.0,13.0,71,O3,SEDANG,2020,
202007,2020-07-14,DKI2,69.0,23.0,15.0,71.0,16.0,71,O3,SEDANG,2020,
202007,2020-07-15,DKI4,63.0,22.0,14.0,51.0,12.0,63,PM10,SEDANG,2020,
202007,2020-07-16,DKI2,55.0,27.0,13.0,52.0,11.0,55,PM10,SEDANG,2020,
202007,2020-07-17,DKI5,66.0,31.0,17.0,68.0,14.0,68,O3,SEDANG,2020,
202007,2020-07-18,DKI5,59.0,25.0,17.0,84.0,15.0,84,O3,SEDANG,2020,
202007,2020-07-19,DKI5,71.0,25.0,21.0,90.0,10.0,90,O3,SEDANG,2020,
202007,2020-07-20,DKI5,66.0,20.0,14.0,119.0,12.0,119,O3,TIDAK SEHAT,2020,
202007,2020-07-21,DKI5,87.0,24.0,48.0,95.0,14.0,95,O3,SEDANG,2020,
202007,2020-07-22,DKI5,63.0,23.0,20.0,75.0,15.0,75,O3,SEDANG,2020,
202007,2020-07-23,DKI5,63.0,25.0,15.0,130.0,11.0,130,O3,TIDAK SEHAT,2020,
202007,2020-07-24,DKI5,67.0,24.0,18.0,98.0,13.0,98,O3,SEDANG,2020,
202002,2020-02-01,DKI5,57.0,30.0,39.0,73.0,14.0,73,O3,SEDANG,2020,
202002,2020-02-02,DKI5,52.0,30.0,35.0,64.0,12.0,64,O3,SEDANG,2020,
202002,2020-02-03,DKI4,59.0,30.0,50.0,46.0,15.0,59,PM10,SEDANG,2020,
202002,2020-02-04,DKI3,43.0,30.0,53.0,51.0,14.0,53,CO,SEDANG,2020,
202002,2020-02-05,DKI3,67.0,30.0,57.0,52.0,12.0,67,PM10,SEDANG,2020,
202002,2020-02-06,DKI2,63.0,30.0,26.0,50.0,18.0,63,PM10,SEDANG,2020,
202002,2020-02-07,DKI5,55.0,28.0,28.0,50.0,16.0,55,PM10,SEDANG,2020,
202002,2020-02-08,DKI4,74.0,30.0,24.0,67.0,12.0,74,PM10,SEDANG,2020,
202002,2020-02-09,DKI5,48.0,30.0,35.0,50.0,12.0,50,O3,BAIK,2020,
202002,2020-02-10,DKI2,51.0,31.0,27.0,91.0,15.0,91,O3,SEDANG,2020,
202002,2020-02-11,DKI4,75.0,32.0,26.0,98.0,16.0,98,O3,SEDANG,2020,
202002,2020-02-12,DKI3,65.0,35.0,19.0,126.0,19.0,126,O3,TIDAK SEHAT,2020,
202002,2020-02-13,DKI5,63.0,33.0,23.0,83.0,20.0,83,O3,SEDANG,2020,
202002,2020-02-14,DKI4,81.0,33.0,36.0,60.0,18.0,81,PM10,SEDANG,2020,
202002,2020-02-15,DKI4,74.0,26.0,51.0,191.0,17.0,191,O3,TIDAK SEHAT,2020,
202002,2020-02-16,DKI4,70.0,23.0,35.0,118.0,16.0,118,O3,TIDAK SEHAT,2020,
202002,2020-02-17,DKI4,43.0,21.0,30.0,170.0,12.0,170,O3,TIDAK SEHAT,2020,
202002,2020-02-18,DKI5,62.0,30.0,55.0,182.0,15.0,182,O3,TIDAK SEHAT,2020,
202002,2020-02-19,DKI5,54.0,22.0,28.0,62.0,11.0,62,O3,SEDANG,2020,
202002,2020-02-20,DKI5,43.0,20.0,21.0,73.0,13.0,73,O3,SEDANG,2020,
202002,2020-02-21,DKI4,35.0,20.0,25.0,80.0,14.0,80,O3,SEDANG,2020,
202002,2020-02-22,DKI4,58.0,19.0,75.0,85.0,13.0,85,O3,SEDANG,2020,
202002,2020-02-23,DKI5,39.0,15.0,37.0,88.0,9.0,88,O3,SEDANG,2020,
202002,2020-02-24,DKI5,32.0,19.0,21.0,89.0,9.0,89,O3,SEDANG,2020,
202002,2020-02-25,DKI4,40.0,19.0,25.0,92.0,13.0,92,O3,SEDANG,2020,
202002,2020-02-26,DKI4,52.0,19.0,27.0,89.0,13.0,89,O3,SEDANG,2020,
202002,2020-02-27,DKI4,54.0,18.0,40.0,84.0,13.0,84,O3,SEDANG,2020,
202002,2020-02-28,DKI5,56.0,21.0,33.0,121.0,16.0,121,O3,TIDAK SEHAT,2020,
202002,2020-02-29,DKI5,64.0,22.0,52.0,144.0,13.0,144,O3,TIDAK SEHAT,2020,
202007,2020-07-25,DKI5,69.0,24.0,13.0,92.0,11.0,92,O3,SEDANG,2020,
202007,2020-07-26,DKI3,62.0,26.0,11.0,79.0,10.0,79,O3,SEDANG,2020,
202007,2020-07-27,DKI5,67.0,31.0,12.0,89.0,12.0,89,O3,SEDANG,2020,
202007,2020-07-28,DKI5,71.0,24.0,21.0,160.0,14.0,160,O3,TIDAK SEHAT,2020,
202007,2020-07-29,DKI5,67.0,24.0,17.0,164.0,14.0,164,O3,TIDAK SEHAT,2020,
202007,2020-07-30,DKI3,76.0,24.0,14.0,136.0,14.0,136,O3,TIDAK SEHAT,2020,
202007,2020-07-31,DKI2,68.0,25.0,13.0,115.0,14.0,115,O3,TIDAK SEHAT,2020,
202008,2020-08-01,DKI5,69.0,22.0,16.0,134.0,14.0,134,O3,TIDAK SEHAT,2020,
202008,2020-08-02,DKI2,91.0,27.0,26.0,102.0,16.0,102,O3,TIDAK SEHAT,2020,
202008,2020-08-03,DKI4,95.0,26.0,19.0,90.0,16.0,95,PM10,SEDANG,2020,
202008,2020-08-04,DKI5,73.0,27.0,12.0,91.0,12.0,91,O3,SEDANG,2020,
202008,2020-08-05,DKI4,86.0,26.0,15.0,84.0,15.0,86,PM10,SEDANG,2020,
202008,2020-08-06,DKI5,88.0,27.0,21.0,108.0,16.0,108,O3,TIDAK SEHAT,2020,
202008,2020-08-07,DKI5,81.0,26.0,18.0,119.0,14.0,119,O3,TIDAK SEHAT,2020,
202008,2020-08-08,DKI4,79.0,28.0,17.0,79.0,14.0,79,PM10,SEDANG,2020,
202008,2020-08-09,DKI5,74.0,25.0,17.0,82.0,12.0,82,O3,SEDANG,2020,
202008,2020-08-10,DKI4,81.0,25.0,19.0,76.0,12.0,81,PM10,SEDANG,2020,
202008,2020-08-11,DKI4,96.0,26.0,19.0,78.0,12.0,96,PM10,SEDANG,2020,
202008,2020-08-12,DKI4,93.0,25.0,37.0,68.0,18.0,93,PM10,SEDANG,2020,
202008,2020-08-13,DKI4,81.0,24.0,19.0,58.0,13.0,81,PM10,SEDANG,2020,
202008,2020-08-14,DKI5,41.0,21.0,21.0,68.0,17.0,68,O3,SEDANG,2020,
202008,2020-08-15,DKI5,58.0,23.0,24.0,59.0,14.0,59,O3,SEDANG,2020,
202008,2020-08-16,DKI3,52.0,24.0,20.0,68.0,10.0,68,O3,SEDANG,2020,
202008,2020-08-17,DKI5,56.0,22.0,17.0,67.0,10.0,67,O3,SEDANG,2020,
202011,2020-11-01,DKI4,56.0,54.0,27.0,27.0,27.0,86,PM25,SEDANG,2020,
202011,2020-11-02,DKI3,49.0,54.0,11.0,29.0,10.0,54,SO2,SEDANG,2020,
202011,2020-11-03,DKI4,54.0,55.0,12.0,30.0,22.0,78,PM25,SEDANG,2020,
202011,2020-11-04,DKI4,54.0,56.0,15.0,36.0,22.0,91,PM25,SEDANG,2020,
202011,2020-11-05,DKI5,58.0,55.0,17.0,27.0,35.0,96,PM25,SEDANG,2020,
202011,2020-11-06,DKI4,80.0,57.0,27.0,36.0,39.0,139,PM25,TIDAK SEHAT,2020,
202011,2020-11-07,DKI4,65.0,56.0,20.0,29.0,32.0,108,PM25,TIDAK SEHAT,2020,
202011,2020-11-08,DKI4,67.0,55.0,21.0,29.0,29.0,113,PM25,TIDAK SEHAT,2020,
202011,2020-11-09,DKI4,72.0,57.0,22.0,33.0,36.0,120,PM25,TIDAK SEHAT,2020,
202011,2020-11-10,DKI4,82.0,56.0,18.0,37.0,32.0,137,PM25,TIDAK SEHAT,2020,
202011,2020-11-11,DKI4,79.0,57.0,17.0,38.0,42.0,137,PM25,TIDAK SEHAT,2020,
202011,2020-11-12,DKI5,61.0,57.0,12.0,36.0,30.0,96,PM25,SEDANG,2020,
202011,2020-11-13,DKI4,57.0,57.0,12.0,31.0,26.0,83,PM25,SEDANG,2020,
202011,2020-11-14,DKI4,67.0,58.0,14.0,34.0,28.0,116,PM25,TIDAK SEHAT,2020,
202011,2020-11-15,DKI4,59.0,57.0,10.0,35.0,23.0,87,PM25,SEDANG,2020,
202011,2020-11-16,DKI4,64.0,60.0,12.0,33.0,20.0,101,PM25,TIDAK SEHAT,2020,
202011,2020-11-17,DKI4,60.0,57.0,18.0,39.0,26.0,108,PM25,TIDAK SEHAT,2020,
202011,2020-11-18,DKI4,59.0,67.0,12.0,41.0,39.0,95,PM25,SEDANG,2020,
202011,2020-11-19,DKI4,77.0,57.0,20.0,38.0,41.0,110,PM25,TIDAK SEHAT,2020,
202011,2020-11-20,DKI4,62.0,59.0,13.0,32.0,22.0,99,PM25,SEDANG,2020,
202011,2020-11-21,DKI4,67.0,57.0,24.0,32.0,30.0,104,PM25,TIDAK SEHAT,2020,
202011,2020-11-22,DKI4,70.0,56.0,30.0,33.0,32.0,112,PM25,TIDAK SEHAT,2020,
202011,2020-11-23,DKI4,69.0,58.0,23.0,30.0,34.0,114,PM25,TIDAK SEHAT,2020,
202011,2020-11-24,DKI3,68.0,57.0,12.0,35.0,20.0,95,PM25,SEDANG,2020,
202011,2020-11-25,DKI4,55.0,56.0,15.0,33.0,27.0,81,PM25,SEDANG,2020,
202011,2020-11-26,DKI4,60.0,58.0,18.0,34.0,33.0,91,PM25,SEDANG,2020,
202011,2020-11-27,DKI3,51.0,57.0,8.0,26.0,23.0,71,PM25,SEDANG,2020,
202011,2020-11-28,DKI4,54.0,57.0,14.0,40.0,31.0,82,PM25,SEDANG,2020,
202011,2020-11-29,DKI4,48.0,56.0,9.0,26.0,17.0,67,PM25,SEDANG,2020,
202011,2020-11-30,DKI3,28.0,56.0,6.0,25.0,9.0,56,SO2,SEDANG,2020,
202012,2020-12-01,DKI3,47.0,56.0,10.0,26.0,10.0,75,PM25,SEDANG,2020,
202012,2020-12-02,DKI3,51.0,57.0,9.0,24.0,16.0,72,PM25,SEDANG,2020,
202012,2020-12-03,DKI3,42.0,56.0,9.0,29.0,24.0,56,PM25,SEDANG,2020,
202012,2020-12-04,DKI5,46.0,62.0,10.0,26.0,25.0,65,PM25,SEDANG,2020,
202012,2020-12-05,DKI3,31.0,58.0,7.0,22.0,15.0,58,SO2,SEDANG,2020,
202012,2020-12-06,DKI3,35.0,58.0,9.0,23.0,19.0,58,SO2,SEDANG,2020,
202012,2020-12-07,DKI3,25.0,57.0,7.0,24.0,14.0,57,SO2,SEDANG,2020,
202012,2020-12-08,DKI5,37.0,57.0,11.0,22.0,17.0,63,PM25,SEDANG,2020,
202012,2020-12-09,DKI3,34.0,57.0,6.0,24.0,13.0,57,SO2,SEDANG,2020,
202012,2020-12-10,DKI3,33.0,59.0,6.0,21.0,14.0,59,PM25,SEDANG,2020,
202012,2020-12-11,DKI3,36.0,62.0,11.0,23.0,20.0,62,PM25,SEDANG,2020,
202012,2020-12-12,DKI3,38.0,63.0,7.0,27.0,14.0,63,SO2,SEDANG,2020,
202012,2020-12-13,DKI5,29.0,57.0,6.0,25.0,16.0,58,PM25,SEDANG,2020,
202012,2020-12-14,DKI4,27.0,56.0,7.0,26.0,14.0,56,SO2,SEDANG,2020,
202012,2020-12-15,DKI3,45.0,55.0,17.0,25.0,16.0,75,PM25,SEDANG,2020,
202012,2020-12-16,DKI3,32.0,55.0,12.0,23.0,11.0,56,PM25,SEDANG,2020,
202012,2020-12-17,DKI4,29.0,56.0,15.0,26.0,17.0,56,SO2,SEDANG,2020,
202012,2020-12-18,DKI4,32.0,56.0,12.0,25.0,15.0,56,SO2,SEDANG,2020,
202012,2020-12-19,DKI4,39.0,56.0,14.0,21.0,15.0,56,SO2,SEDANG,2020,
202012,2020-12-20,DKI4,38.0,56.0,14.0,22.0,15.0,56,SO2,SEDANG,2020,
202012,2020-12-21,DKI4,25.0,56.0,13.0,20.0,8.0,56,SO2,SEDANG,2020,
202012,2020-12-22,DKI3,40.0,55.0,9.0,18.0,15.0,61,PM25,SEDANG,2020,
202012,2020-12-23,DKI3,68.0,51.0,18.0,25.0,18.0,113,PM25,TIDAK SEHAT,2020,
202012,2020-12-24,DKI4,52.0,52.0,11.0,22.0,18.0,80,PM25,SEDANG,2020,
202012,2020-12-25,DKI3,39.0,51.0,9.0,16.0,9.0,53,PM25,SEDANG,2020,
202012,2020-12-26,DKI4,37.0,51.0,7.0,18.0,9.0,54,PM25,SEDANG,2020,
202012,2020-12-27,DKI3,44.0,52.0,9.0,19.0,10.0,59,PM25,SEDANG,2020,
202012,2020-12-28,DKI3,45.0,51.0,8.0,24.0,17.0,57,PM25,SEDANG,2020,
202012,2020-12-29,DKI4,26.0,51.0,5.0,23.0,10.0,51,SO2,SEDANG,2020,
202012,2020-12-30,DKI4,39.0,51.0,6.0,22.0,10.0,51,SO2,SEDANG,2020,
202012,2020-12-31,DKI2,41.0,52.0,10.0,33.0,14.0,52,SO2,SEDANG,2020,
202009,2020-09-25,DKI4,74.0,53.0,15.0,42.0,27.0,104,PM25,TIDAK SEHAT,2020,
202009,2020-09-26,DKI4,73.0,52.0,18.0,42.0,31.0,112,PM25,TIDAK SEHAT,2020,
202009,2020-09-27,DKI4,70.0,52.0,17.0,45.0,24.0,107,PM25,TIDAK SEHAT,2020,
202009,2020-09-28,DKI2,74.0,53.0,13.0,37.0,20.0,77,PM25,SEDANG,2020,
202009,2020-09-29,DKI5,68.0,53.0,11.0,32.0,22.0,89,PM25,SEDANG,2020,
202009,2020-09-30,DKI5,57.0,51.0,11.0,35.0,24.0,89,PM25,SEDANG,2020,
202010,2020-10-01,DKI4,73.0,53.0,14.0,37.0,17.0,115,PM25,TIDAK SEHAT,2020,
202010,2020-10-02,DKI4,83.0,54.0,14.0,37.0,22.0,111,PM25,TIDAK SEHAT,2020,
202010,2020-10-03,DKI4,74.0,52.0,17.0,35.0,29.0,84,PM25,SEDANG,2020,
202010,2020-10-04,DKI4,79.0,52.0,16.0,43.0,24.0,97,PM25,SEDANG,2020,
202010,2020-10-05,DKI2,62.0,52.0,11.0,47.0,15.0,63,PM25,SEDANG,2020,
202010,2020-10-06,DKI4,64.0,53.0,8.0,45.0,21.0,69,PM25,SEDANG,2020,
202010,2020-10-07,DKI4,77.0,55.0,11.0,43.0,26.0,86,PM25,SEDANG,2020,
202010,2020-10-08,DKI4,68.0,54.0,11.0,44.0,25.0,80,PM25,SEDANG,2020,
202010,2020-10-09,DKI1,74.0,52.0,15.0,49.0,25.0,99,PM25,SEDANG,2020,
202010,2020-10-10,DKI5,70.0,53.0,17.0,35.0,25.0,89,PM25,SEDANG,2020,
202010,2020-10-11,DKI5,69.0,52.0,16.0,45.0,22.0,75,PM25,SEDANG,2020,
202010,2020-10-12,DKI5,58.0,51.0,15.0,39.0,26.0,99,PM25,SEDANG,2020,
202010,2020-10-13,DKI4,72.0,53.0,20.0,39.0,29.0,117,PM25,TIDAK SEHAT,2020,
202010,2020-10-14,DKI4,81.0,54.0,19.0,44.0,30.0,125,PM25,TIDAK SEHAT,2020,
202010,2020-10-15,DKI3,79.0,54.0,15.0,48.0,28.0,106,PM25,TIDAK SEHAT,2020,
202010,2020-10-16,DKI2,68.0,52.0,13.0,43.0,28.0,90,PM25,SEDANG,2020,
202010,2020-10-17,DKI4,70.0,52.0,16.0,36.0,36.0,86,PM25,SEDANG,2020,
202010,2020-10-18,DKI4,60.0,52.0,12.0,37.0,26.0,95,PM25,SEDANG,2020,
202010,2020-10-19,DKI4,64.0,53.0,13.0,37.0,26.0,97,PM25,SEDANG,2020,
202010,2020-10-20,DKI4,63.0,53.0,19.0,31.0,36.0,100,PM25,SEDANG,2020,
202010,2020-10-21,DKI4,57.0,53.0,17.0,33.0,30.0,92,PM25,SEDANG,2020,
202010,2020-10-22,DKI2,53.0,53.0,18.0,29.0,26.0,82,PM25,SEDANG,2020,
202010,2020-10-23,DKI3,39.0,53.0,9.0,22.0,12.0,65,PM25,SEDANG,2020,
202010,2020-10-24,DKI4,56.0,54.0,11.0,34.0,25.0,91,PM25,SEDANG,2020,
202010,2020-10-25,DKI4,52.0,54.0,13.0,42.0,20.0,79,PM25,SEDANG,2020,
202010,2020-10-26,DKI4,57.0,55.0,14.0,41.0,28.0,82,PM25,SEDANG,2020,
202010,2020-10-27,DKI4,52.0,54.0,17.0,34.0,30.0,70,PM25,SEDANG,2020,
202010,2020-10-28,DKI5,66.0,54.0,29.0,32.0,33.0,89,PM25,SEDANG,2020,
202010,2020-10-29,DKI4,57.0,55.0,15.0,35.0,26.0,87,PM25,SEDANG,2020,
202010,2020-10-30,DKI4,63.0,55.0,18.0,34.0,19.0,108,PM25,TIDAK SEHAT,2020,
202212,44926.625,DKI4,54.0,56.0,24.0,23.0,24.0,73,"PM2,5",SEDANG,2022,73.0
202212,2022-12-30,DKI4,40.0,57.0,21.0,17.0,24.0,64,"PM2,5",SEDANG,2022,64.0
202207,2022-07-06,DKI4,75.0,45.0,25.0,71.0,26.0,129,"PM2,5",TIDAK SEHAT,2022,129.0
202207,2022-07-05,DKI4,66.0,47.0,16.0,61.0,23.0,110,"PM2,5",TIDAK SEHAT,2022,110.0
202207,2022-07-04,DKI4,56.0,49.0,11.0,60.0,13.0,78,"PM2,5",SEDANG,2022,78.0
202207,2022-07-03,DKI2,78.0,48.0,17.0,126.0,25.0,126,"PM2,5",TIDAK SEHAT,2022,126.0
202207,2022-07-02,DKI4,81.0,47.0,18.0,106.0,29.0,137,"PM2,5",TIDAK SEHAT,2022,137.0
202208,2022-08-01,DKI4,68.0,50.0,12.0,91.0,19.0,109,"PM2,5",TIDAK SEHAT,2022,109.0
202208,2022-08-31,DKI4,85.0,51.0,25.0,74.0,37.0,148,"PM2,5",TIDAK SEHAT,2022,148.0
202208,2022-08-30,DKI4,59.0,50.0,15.0,56.0,29.0,84,"PM2,5",SEDANG,2022,84.0
202208,2022-08-29,DKI4,58.0,49.0,16.0,55.0,29.0,82,"PM2,5",SEDANG,2022,82.0
202208,2022-08-28,DKI5,64.0,49.0,17.0,56.0,30.0,85,"PM2,5",SEDANG,2022,85.0
202208,2022-08-27,DKI4,80.0,50.0,25.0,57.0,37.0,130,"PM2,5",TIDAK SEHAT,2022,130.0
202208,2022-08-26,DKI4,76.0,53.0,19.0,53.0,31.0,119,"PM2,5",TIDAK SEHAT,2022,119.0
202208,2022-08-25,DKI4,64.0,50.0,12.0,66.0,19.0,98,"PM2,5",SEDANG,2022,98.0
202208,2022-08-24,DKI4,71.0,50.0,15.0,82.0,20.0,119,"PM2,5",TIDAK SEHAT,2022,119.0
202208,2022-08-23,DKI4,76.0,49.0,17.0,81.0,27.0,116,"PM2,5",TIDAK SEHAT,2022,116.0
202208,2022-08-22,DKI2,57.0,49.0,13.0,79.0,22.0,79,O3,SEDANG,2022,78.0
202208,2022-08-21,DKI4,59.0,49.0,13.0,65.0,17.0,101,"PM2,5",TIDAK SEHAT,2022,101.0
202208,2022-08-20,DKI4,76.0,50.0,14.0,69.0,18.0,117,"PM2,5",TIDAK SEHAT,2022,117.0
202208,2022-08-19,DKI4,70.0,49.0,14.0,66.0,26.0,105,"PM2,5",TIDAK SEHAT,2022,105.0
202208,2022-08-18,DKI4,64.0,49.0,25.0,84.0,28.0,89,"PM2,5",SEDANG,2022,89.0
202208,2022-08-17,DKI2,55.0,48.0,17.0,108.0,25.0,108,O3,TIDAK SEHAT,2022,78.0
202208,2022-08-16,DKI2,61.0,51.0,15.0,181.0,33.0,181,O3,TIDAK SEHAT,2022,89.0
202208,2022-08-15,DKI4,64.0,50.0,17.0,63.0,28.0,84,"PM2,5",SEDANG,2022,84.0
202208,2022-08-14,DKI4,68.0,50.0,14.0,80.0,20.0,93,"PM2,5",SEDANG,2022,93.0
